AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),45.09%,B,"790,000",10705,無,61.90%,十層/十五層,0,,1937,1,1,1,24.261463547375897,120.53481646095949,有,"125,464",bt_05.png,45,34.58,o9DbCMR4dE8oR4iPwwZyHqcMTMz1OaxfcorjXImoWaw=,房地(土地+建物)+車位,395,Biz,2房2廳2衛有隔間,B14
住,,中華路一段980巷121~150號,透天厝,,B,,10705,無,,全/三層,-1,25,1938,1,1,0,24.238569251439984,120.55502973892109,無,"65,246",bt_02.png,12,119.55,BWbC2kn4aaNHH6F4/NvRgRj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),780,Biz,5房2廳3衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),45.09%,B,"850,000",10705,無,61.90%,九層/十五層,0,,1939,1,1,1,24.26144209851215,120.53488941868036,有,"124,274",bt_05.png,45,34.58,rRTcS/WHC+yhNumJRZ/bKxj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,398,Biz,2房2廳2衛有隔間,B14
商,,大仁路二段311巷31~60號,華廈(10層含以下有電梯),66.65%,B,,10705,無,,八層/十層,-1,23,1940,1,1,0,24.261847385511498,120.5348495343856,有,"94,096",bt_06.png,43,42.51,BN7AUYZMqlEUw/2zbs4LPhj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),400,Biz,3房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),48.09%,B,"790,000",10705,無,59.71%,七層/十五層,0,,1941,1,1,1,24.26144209851215,120.53488941868036,有,"131,550",bt_05.png,45,48.23,S8ska01rt9rFz4lrJBYlAxj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,590,Biz,3房2廳2衛有隔間,B14
住,,文昌路100巷1~30號,透天厝,,B,,10705,無,,全/四層,-1,3,1942,2,1,0,24.242720827805353,120.54840823941196,無,"148,116",bt_02.png,21,81.69,zWux01F8wol7MeVWQeYTIRj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"1,210",Biz,5房3廳6衛有隔間,B14
住,,立德街289巷55弄31~60號,透天厝,,B,,10705,無,,全/四層,-1,14,1943,1,1,0,24.241912767212416,120.53968261453458,無,"101,736",bt_02.png,10,31.45,ObFLGMqq5XdWcuynsHWDfxj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),320,Biz,4房2廳3衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),45.17%,B,"790,000",10705,無,60.15%,四層/十五層,0,,1944,1,1,1,24.26144209851215,120.53488941868036,有,"117,914",bt_05.png,45,37.72,IdI0l6dzxpOvrjfHFVPHeRj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,413,Biz,2房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),45.09%,B,"790,000",10704,無,61.90%,十五層/十五層,0,1,1945,1,1,1,24.26144209851215,120.53488941868036,有,"122,291",bt_05.png,45,34.58,c/hAXVkRtO26Og5Tjtq6axj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,387,Biz,2房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),47.27%,B,"730,000",10704,無,56.91%,四層/十五層,0,1,1946,1,1,1,24.26144209851215,120.53488941868036,有,"124,215",bt_05.png,45,55.44,rLHianayB0CQYCER2DYGeBj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,645,Biz,3房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),43.06%,B,"790,000",10704,無,57.64%,七層/十五層,0,,1947,1,1,1,24.26144209851215,120.53488941868036,有,"127,990",bt_05.png,45,37.13,Y/ydNusO6MWfm1YHpT1Nkhj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,434,Biz,2房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),48.09%,B,"850,000",10704,無,59.71%,八層/十五層,0,1,1948,1,1,1,24.26144209851215,120.53488941868036,有,"128,721",bt_05.png,45,48.23,ZS+cVOLZsYKlG+Y+qGAb3Bj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,585,Biz,3房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),47.27%,B,"850,000",10704,無,56.91%,六層/十五層,0,1,1949,1,1,1,24.26144209851215,120.53488941868036,有,"127,038",bt_05.png,45,55.44,2eLLVCgKrTIefqL/v5hZyxj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,670,Biz,3房2廳2衛有隔間,B14
住,,文雅街60巷31~60號,透天厝,,B,,10704,無,,全/四層,-1,13,1950,1,1,0,24.243798021855145,120.54941900025908,無,"179,031",bt_02.png,13,78.20,MQzXnghLy74GMTXYBb8ZXhj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"1,400",Biz,6房2廳4衛有隔間,B14
商,,四維中路1~30號,華廈(10層含以下有電梯),62.01%,B,,10704,無,,七層/八層,-1,26,1951,1,1,1,24.26026290987283,120.53785417236087,有,"59,643",bt_06.png,29,51.98,+hQPjVNIUBJUP8bELHGPuBj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,310,Biz,1房1廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),50.45%,B,"740,000",10704,無,63.76%,五層/十五層,0,1,1952,1,1,1,24.26144209851215,120.53488941868036,有,"117,990",bt_05.png,45,43.38,Efkl2tY4qCbUGwg7ssmimBj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,479,Biz,3房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),49.08%,B,"730,000",10704,無,60.54%,六層/十五層,0,1,1953,1,1,1,24.26144209851215,120.53488941868036,有,"126,122",bt_05.png,45,49.59,hreg+KuDydL4HZ4mYHvMyRj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,580,Biz,3房2廳2衛有隔間,B14
住,,文化路二段121~150號,透天厝,,B,,10704,無,,全/三層,-1,41,1954,1,1,0,24.25506270297506,120.53051101255738,無,"294,423",bt_02.png,8,50.95,iFmmXo8un1RU9jW7MB0VERj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"1,500",Biz,,B14
住,,建國北街315巷10弄1~30號,公寓(5樓含以下無電梯),61.96%,B,,10704,無,,四層/五層,-1,20,1955,1,1,1,24.250951380242423,120.53024298187331,有,"58,089",bt_01.png,97,51.65,0woUQq9437yzmOLw9JPz3Rj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,300,Biz,4房1廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),43.06%,B,"730,000",10704,無,57.64%,二層/十五層,1,1,1956,1,1,1,24.26144209851215,120.53488941868036,有,"124,747",bt_05.png,45,37.13,niOhXZcmrFYmGXwyqlbYsRj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,419,Biz,2房2廳2衛有隔間,B14
住,,自強二街28巷43弄31~60號,透天厝,,B,,10704,無,,全/四層,0,1,1957,1,1,0,24.241590061806733,120.53086827961468,無,"158,767",bt_02.png,11,67.39,zL+N+nMjeYjgNFZBt4/XbRj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"1,070",Biz,4房3廳3衛有隔間,B14
