AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10410,無,,全/三層,1,,167,2,1,0,24.364269984921872,120.6056452336678,無,"131,124",bt_02.png,17,56.05,eFalJjDjcYDL4o2i68IdnLfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),735,Biz,4房2廳3衛有隔間,B22
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10410,無,,全/三層,1,,168,2,1,0,24.36440408273903,120.6054782411247,無,"128,450",bt_02.png,17,56.05,Rh4pmkna04uBc5AjwbWF0LfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),720,Biz,5房2廳3衛有隔間,B22
鄉村區,乙種建築用地,松七街1~30號,透天厝,,B,,10410,無,,全/三層,-1,12,169,1,1,0,24.361526698372735,120.60432755827524,無,"114,807",bt_02.png,9,49.65,dx6x8VDpHrjjxu/RLajM1rfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),570,Biz,5房2廳3衛有隔間,B22
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10410,無,,全/三層,1,,170,2,1,0,24.364299175018832,120.6052375722925,無,"130,050",bt_02.png,18,58.29,VWgE/8fp2UHmftZHw9+aWbfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),758,Biz,4房2廳3衛有隔間,B22
特定農業區,甲種建築用地,南北九路81巷1~30號,透天厝,,B,,10410,無,,全/二層,-1,35,171,1,1,0,24.378564804454356,120.59120421135077,無,"46,664",bt_02.png,10,42.86,CTpmUbHLckWiXFjDpv6glbfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),200,Biz,2房1廳2衛有隔間,B22
特定農業區,甲種建築用地,東西八路二段108巷1~30號,透天厝,,B,,10410,無,,全/三層,-1,16,172,1,1,0,24.371769982336225,120.60049476434291,無,"83,164",bt_02.png,9,54.11,Ksb6t7CGxEEVO6qtozOtt7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),450,Biz,4房2廳3衛有隔間,B22
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10410,無,,全/三層,1,,173,2,1,0,24.3642524273835,120.60566450847722,無,"131,124",bt_02.png,17,56.05,0siLfLqaAQnPLdtDFWRFLLfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),735,Biz,4房2廳3衛有隔間,B22
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10410,無,,全/三層,1,,174,2,1,0,24.364316232507367,120.60519907857429,無,"127,319",bt_02.png,17,57.34,HOpENiQA2H1+0I8oB6WEq7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),730,Biz,4房2廳3衛有隔間,B22
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10409,無,,全/三層,1,,175,2,1,0,24.36420248727739,120.60572922402825,無,"123,531",bt_02.png,17,58.29,KyUOx85Qt5xVShL8aQYgWrfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),720,Biz,4房2廳4衛有隔間,B22
鄉村區,乙種建築用地,大安港路1180巷1~30號,透天厝,,B,,10409,無,,全/二層,-1,38,176,1,1,0,24.37965333905756,120.58611320521425,無,"30,255",bt_02.png,11,46.27,xveeJr4bFhi3gxh3xzEbW7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),140,Biz,2房2廳1衛有隔間,B22
