AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
商,,中華路一段121~150號,住宅大樓(11層含以上有電梯),55.86%,B,,10308,無,,六層/十九層,-1,18,2420,1,1,0,24.14286609514319,120.68404292240679,有,"121,091",bt_05.png,39,9.91,gE0pjFouOfzh3hUOLZFhFwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),120,Biz,1房1廳2衛有隔間,B01
商,,三民路二段151~180號,店面（店舖),100.00%,B,,10308,無,,"一層,二層,三層,騎樓/三層",-1,,2421,2,1,0,24.14171022277629,120.68881891803244,無,"311,540",bt_03.png,7,43.33,Md7T69PH+QQJjQlUHdenkgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),"1,350",Biz,,B01
商,,中華路一段121~150號,套房(1房(1廳)1衛),59.32%,B,,10308,無,,四層/十九層,-1,18,2422,1,1,0,24.14286609514319,120.68404292240679,有,"126,139",bt_07.png,39,10.31,sbLKMwi5S3Q/42iQZtAziAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),130,Biz,1房0廳1衛有隔間,B01
住,,成功路1~30號,住宅大樓(11層含以上有電梯),70.25%,B,,10308,無,,八層/十二層,-1,24,2423,1,1,0,24.136435278774975,120.69416842729586,有,"38,575",bt_05.png,25,10.37,s7rRMyWXevmUCxJ+LKM+mgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),40,Biz,,B01
住,,中華路一段121~150號,住宅大樓(11層含以上有電梯),,B,,10308,無,,九層/十九層,-1,18,2424,1,1,0,24.14286609514319,120.68404292240679,有,"114,529",bt_05.png,39,10.30,X+vmIHU/fpbEdSjO65Q2liqaR2YmoJa8W0utY5dCtTU=,房地(土地+建物),118,Biz,1房1廳1衛有隔間,B01
商,,成功路248巷22之1~30號,華廈(10層含以下有電梯),100.00%,B,,10308,無,,四層/八層,-1,37,2425,4,1,0,24.141344077268084,120.68947609904366,無,"22,155",bt_06.png,25,9.03,/1bjKIkILM7ZLjlh4wyeQAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),20,Biz,1房1廳1衛有隔間,B01
商,,綠川西街91~120號,辦公商業大樓,,B,,10308,無,,五層/十層,-1,38,2426,0,1,0,24.13672803625777,120.69136308131192,無,"70,036",bt_04.png,51,14.28,pKbOFcOGQWg5lQduUvuVJAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),100,Biz,,B01
商,,雙十路一段1~30號,住宅大樓(11層含以上有電梯),88.66%,B,,10308,無,,十一層/十二層,-1,31,2427,4,1,0,24.140313051867572,120.68556545169231,有,"72,479",bt_05.png,17,13.80,BUGtaogyVJXxWHJyBIk2EgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),100,Biz,,B01
住,,柳川里民權路151~180號,套房(1房(1廳)1衛),56.70%,B,,10308,無,,十一層/二十八層,-1,18,2428,2,1,0,24.139330324587018,120.68474774583606,有,"69,944",bt_07.png,59,11.44,Xj+5HkSVEAmEGGq/KMfqHAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),80,Biz,1房1廳1衛有隔間,B01
商,,公園里公園路1~30號,套房(1房(1廳)1衛),61.83%,B,,10308,無,,十層/十二層,-1,27,2429,3,1,0,24.140681585604078,120.69205514350271,有,"103,534",bt_07.png,30,8.21,ElY7kpfFPdYPPISiIsw9JAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),85,Biz,1房1廳1衛有隔間,B01
