AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
農,,豐洲路901~930號,透天厝,,B,,10403,無,,全/三層,1,,1879,2,1,0,24.265727425629763,120.69438970421335,無,"196,122",bt_02.png,12,61.19,m95pRBhDUG/emyXSP3e+bmPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,200",Biz,4房2廳5衛有隔間,B16
住,,文昌街31巷1~30號,透天厝,,B,,10403,無,,全/三層,1,,1880,2,1,0,24.249023507826774,120.68601077070598,無,"215,514",bt_02.png,17,48.02,aC4oMxx58XxR5s4C/7kmO2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,035",Biz,4房2廳3衛有隔間,B16
鄉村區,乙種建築用地,新興路61~90號,透天厝,,B,,10403,無,,全/四層,0,,1881,2,1,0,24.27842375983676,120.65433228865292,無,"144,542",bt_02.png,23,57.77,H7ja8DKtERrHRNhRMgVsaGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),835,Biz,4房2廳3衛有隔間,B16
住,,文昌街31巷1~30號,透天厝,,B,,10403,無,,全/三層,1,,1882,2,1,0,24.24895056411746,120.6858834212801,無,"215,514",bt_02.png,17,48.02,ztqx13/zo5nBMUe4720RG2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,035",Biz,4房2廳3衛有隔間,B16
住,,文昌街31巷1~30號,透天厝,,B,,10403,無,,全/三層,1,,1883,2,1,0,24.24901582039231,120.68599946464765,無,"216,555",bt_02.png,17,48.02,XuAsxCwU3y6IYBnBQZBQeWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,040",Biz,4房2廳3衛有隔間,B16
工,,大富路61巷91~120號,工廠,,B,,10403,無,,"一層,二層,見其他登記事項/二層",-1,35,1884,1,1,0,24.24609073832458,120.69664543760075,無,"62,704",bt_08.png,23,35.88,I0x4h+HklkffnKBibcv+4GPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),225,Biz,,B16
住,,北庄路61~90號,透天厝,,B,,10403,無,,全/四層,1,,1885,2,1,0,24.258825223837437,120.66591247778462,無,"166,102",bt_02.png,23,82.48,nqYdPh1OXIMXg0iQOQpnwGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,370",Biz,4房2廳3衛有隔間,B16
農,,大富路151~180號,透天厝,,B,,10403,無,,全/三層,-1,3,1886,4,1,0,24.239198797998515,120.68774333795704,無,"288,856",bt_02.png,16,39.81,khnHyeENx5DZpmakac3ZQWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,150",Biz,4房2廳3衛有隔間,B16
農,,中山路667巷91~120號,透天厝,,B,,10403,無,,全/三層,-1,24,1887,1,1,0,24.245293210833967,120.67509513853437,無,"168,188",bt_02.png,9,38.65,BOg9v+xQpxZC4Nl3pji3amPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),650,Biz,2房3廳3衛有隔間,B16
住,,三民路357巷16弄1~30號,透天厝,,B,,10403,無,,全/二層,-1,20,1888,1,1,0,24.268085901582463,120.657953742478,無,"175,521",bt_02.png,10,35.04,A+k0aIz5j7yUgvam9cVepmPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),615,Biz,6房1廳3衛有隔間,B16
